rollout/ep_rew_mean,time/iterations,train/explained_variance,train/std,train/policy_loss,train/n_updates,train/entropy_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/value_loss,train/learning_rate
-39456.050326389995,146600,-1.1920928955078125e-07,2.9230704307556152,-7277.18115234375,146599,-7.467548370361327,471,100.0,1554,733000,1117684.875,0.0007
-39427.11960329,146700,1.1920928955078125e-07,2.9233806133270264,-6081.8056640625,146699,-7.467502117156982,471,100.0,1555,733500,788562.3125,0.0007
-39345.079874319985,146800,1.7881393432617188e-07,2.9366881847381587,-6468.771484375,146799,-7.479442119598389,471,100.0,1556,734000,1017507.625,0.0007
-39333.18984937,146900,0.0,2.9279613494873047,-7411.5322265625,146899,-7.471074104309082,471,100.0,1558,734500,1151360.375,0.0007
-39322.5718218,147000,0.0,2.902804136276245,-6273.3642578125,146999,-7.443575382232666,471,100.0,1559,735000,930284.9375,0.0007
-39296.151858139994,147100,-1.1920928955078125e-07,2.9165496826171875,-6479.16845703125,147099,-7.4590210914611825,471,100.0,1560,735500,947080.1875,0.0007
-39302.664263470004,147200,-2.384185791015625e-07,2.9225974082946777,-6578.35302734375,147199,-7.464709758758545,471,100.0,1561,736000,926099.1875,0.0007
-39323.89889716,147300,-1.1920928955078125e-07,2.9310729503631587,-5603.3232421875,147299,-7.47152853012085,471,100.0,1562,736500,791164.6875,0.0007
-39327.31923493,147400,0.0,2.9268741607666016,-5237.47998046875,147399,-7.4679274559021,471,100.0,1564,737000,680526.1875,0.0007
-39331.77237964,147500,-1.1920928955078125e-07,2.923931121826172,-4870.2587890625,147499,-7.466122627258301,471,100.0,1565,737500,558605.4375,0.0007
-39278.26526764002,147600,0.0,2.918909788131714,-5142.08837890625,147599,-7.4605774879455575,471,100.0,1566,738000,665772.25,0.0007
-39251.37656969998,147700,-1.1920928955078125e-07,2.9262409210205083,-5610.14990234375,147699,-7.469404697418213,471,100.0,1567,738500,776144.0625,0.0007
-39245.06637406,147800,-1.1920928955078125e-07,2.9107825756073,-6052.78955078125,147799,-7.451777935028076,471,100.0,1568,739000,922008.5,0.0007
-39225.031448869995,147900,0.0,2.8992600440979004,-6085.67529296875,147899,-7.440957546234131,471,100.0,1569,739500,880946.6875,0.0007
-39129.15358077,148000,0.0,2.8890781402587886,-6615.02197265625,147999,-7.43062162399292,470,100.0,1571,740000,890869.0,0.0007
-39054.40588711,148100,0.0,2.893637657165528,-4206.5947265625,148099,-7.435769557952881,470,100.0,1572,740500,423690.0,0.0007
-38970.949377510005,148200,0.0,2.901059865951538,-4754.00390625,148199,-7.440957069396973,470,100.0,1573,741000,622917.1875,0.0007
-38857.16363766,148300,0.0,2.8935964107513428,-6198.06982421875,148299,-7.436061382293701,470,100.0,1574,741500,764576.875,0.0007
-38676.38102179,148400,-1.1920928955078125e-07,2.894963264465332,-5392.37255859375,148399,-7.437397003173827,470,100.0,1575,742000,719473.0,0.0007
-38574.232046660014,148500,-1.1920928955078125e-07,2.8986527919769287,-6358.4619140625,148499,-7.444094181060791,470,100.0,1577,742500,799816.0625,0.0007
-38469.528355760005,148600,0.0,2.903111934661865,-6664.78759765625,148599,-7.4487061500549325,470,100.0,1578,743000,961442.5,0.0007
-38405.64198781,148700,-1.1920928955078125e-07,2.906524658203125,-5746.20703125,148699,-7.451611518859862,470,100.0,1579,743500,909103.9375,0.0007
-38382.69715567,148800,0.0,2.8983638286590576,-5945.2099609375,148799,-7.444857120513916,470,100.0,1580,744000,889036.625,0.0007
-38273.65088321,148900,0.0,2.903947591781616,-6449.10107421875,148899,-7.454165935516357,470,100.0,1581,744500,701405.4375,0.0007
-38140.70315615,149000,0.0,2.9092595577239986,-6679.99072265625,148999,-7.456794738769531,470,100.0,1582,745000,1044680.0,0.0007
-37997.1139537,149100,0.0,2.907200813293457,-5147.6943359375,149099,-7.454020977020264,470,100.0,1584,745500,624268.0,0.0007
-37872.50342749,149200,0.0,2.899535655975342,-6989.9697265625,149199,-7.4492225646972665,470,100.0,1585,746000,782678.625,0.0007
-37659.92957445001,149300,5.960464477539063e-08,2.9037485122680664,-6886.18896484375,149299,-7.453970432281494,470,100.0,1586,746500,791112.3125,0.0007
-37474.6104188,149400,0.0,2.90224838256836,-3418.595458984375,149399,-7.451367378234862,470,100.0,1587,747000,247018.609375,0.0007
-37340.472075900005,149500,0.0,2.9013495445251465,-4207.9072265625,149499,-7.447644233703612,470,100.0,1588,747500,501969.71875,0.0007
-37389.780956359995,149600,0.0,2.8791518211364746,-5030.1025390625,149599,-7.427043437957764,470,100.0,1590,748000,459361.71875,0.0007
-37385.67628914,149700,0.0,2.8565478324890137,-8679.439453125,149699,-7.405789375305176,470,100.0,1591,748500,1084399.875,0.0007
-37266.136751319995,149800,-1.1920928955078125e-07,2.854804992675781,-4288.79541015625,149799,-7.402937412261963,470,100.0,1592,749000,313996.625,0.0007
-37223.30878406,149900,0.0,2.85518217086792,-6989.48779296875,149899,-7.4024248123168945,470,100.0,1593,749500,1040935.9375,0.0007
-37289.19667844001,150000,0.0,2.8413257598876958,-6093.580078125,149999,-7.388120174407959,470,100.0,1594,750000,836535.125,0.0007
-37404.01089035,150100,0.0,2.835276365280152,-6337.36572265625,150099,-7.3808226585388175,470,100.0,1595,750500,882859.3125,0.0007
-37487.12018969,150200,0.0,2.8311572074890137,-5780.41552734375,150199,-7.376010417938232,470,100.0,1597,751000,826085.5625,0.0007
-37629.25586583,150300,1.1920928955078125e-07,2.8450543880462646,-6883.3515625,150299,-7.392247200012207,470,100.0,1598,751500,861714.0,0.0007
-37701.326946969995,150400,0.0,2.8545949459075928,-5980.0322265625,150399,-7.399903297424316,470,100.0,1599,752000,827739.4375,0.0007
-37753.80878936,150500,0.0,2.8541877269744877,-3805.79541015625,150499,-7.397857189178468,470,100.0,1600,752500,421581.46875,0.0007
-37793.20505915,150600,-1.1920928955078125e-07,2.8567817211151123,-5800.4482421875,150599,-7.401236057281494,470,100.0,1601,753000,776129.0,0.0007
-37828.40923873,150700,-1.1920928955078125e-07,2.8415303230285645,-7375.01953125,150699,-7.387757778167725,470,100.0,1602,753500,1054054.5,0.0007
-37891.587973400005,150800,0.0,2.8428161144256587,-7187.24853515625,150799,-7.388932704925537,470,100.0,1604,754000,1040305.4375,0.0007
-37944.77399594,150900,0.0,2.8393943309783936,-7293.16943359375,150899,-7.3872575759887695,470,100.0,1605,754500,861129.125,0.0007
-38005.27705177,151000,0.0,2.840625762939453,-8125.44677734375,150999,-7.386727809906006,470,100.0,1606,755000,1196097.75,0.0007
-38131.63042242,151100,0.0,2.8341062068939213,-6798.81396484375,151099,-7.378295421600343,469,100.0,1607,755500,960269.1875,0.0007
-38243.844484049994,151200,0.0,2.839185237884521,-5133.91748046875,151199,-7.380568027496338,469,100.0,1608,756000,702475.625,0.0007
-38391.20566309,151300,0.0,2.8466098308563232,-7001.3720703125,151299,-7.392255306243896,469,100.0,1609,756500,925500.8125,0.0007
-38569.04155346,151400,0.0,2.8678462505340576,-6283.4619140625,151399,-7.412890911102295,469,100.0,1610,757000,859702.625,0.0007
-38698.52972271,151500,5.960464477539063e-08,2.8728673458099365,-7578.06591796875,151499,-7.419389247894287,469,100.0,1612,757500,1074327.75,0.0007
-38671.40553777,151600,0.0,2.889023542404175,-5028.33935546875,151599,-7.4329590797424325,469,100.0,1613,758000,759145.0625,0.0007
-38709.79705845,151700,0.0,2.880579948425293,-6211.6513671875,151699,-7.426089763641357,469,100.0,1614,758500,912896.9375,0.0007
-38801.739023040005,151800,0.0,2.887435913085937,-5208.1171875,151799,-7.431881904602051,469,100.0,1615,759000,749168.9375,0.0007
-38889.55024965,151900,0.0,2.9001407623291016,-7267.90625,151899,-7.4473395347595215,469,100.0,1616,759500,1062679.0,0.0007
-38948.01863139,152000,0.0,2.9003903865814213,-6726.21044921875,151999,-7.4461607933044425,469,100.0,1617,760000,1127949.25,0.0007
-38969.74505018,152100,0.0,2.903803825378418,-6883.9345703125,152099,-7.447468757629394,469,100.0,1619,760500,1189289.375,0.0007
-38982.67686985,152200,1.1920928955078125e-07,2.9055490493774414,-6022.86474609375,152199,-7.449841499328612,469,100.0,1620,761000,753411.0,0.0007
-39003.293294949995,152300,0.0,2.90425181388855,-8228.953125,152299,-7.448062419891357,469,100.0,1621,761500,1091496.875,0.0007
-39114.06397633001,152400,-1.1920928955078125e-07,2.92038893699646,-6279.12841796875,152399,-7.462841987609862,469,100.0,1622,762000,949271.0,0.0007
-39191.751355190005,152500,0.0,2.905991315841675,-6852.72021484375,152499,-7.447856903076173,469,100.0,1623,762500,969249.4375,0.0007
-39203.08040451,152600,0.0,2.9360597133636475,-6366.54638671875,152599,-7.47775411605835,469,100.0,1624,763000,1135371.875,0.0007
-39223.90655636,152700,0.0,2.9382758140563965,-6330.91357421875,152699,-7.482368469238281,469,100.0,1626,763500,971703.8125,0.0007
-39211.54211498,152800,-1.1920928955078125e-07,2.9444701671600337,-6132.3828125,152799,-7.48988676071167,469,100.0,1627,764000,909666.8125,0.0007
-39294.629740500015,152900,0.0,2.958237648010254,-5813.5947265625,152899,-7.502881050109862,469,100.0,1628,764500,864565.0,0.0007
-39377.83930146,153000,0.0,2.93672251701355,-5734.83837890625,152999,-7.483804225921631,469,100.0,1629,765000,640810.9375,0.0007
-39397.63451173,153100,0.0,2.943708896636963,-7879.4189453125,153099,-7.491502285003662,469,100.0,1630,765500,1041298.6875,0.0007
-39450.648831870014,153200,0.0,2.9480369091033936,-5782.66064453125,153199,-7.492283821105957,469,100.0,1631,766000,818144.3125,0.0007
-39532.98111397,153300,0.0,2.94595718383789,-6621.03076171875,153299,-7.493488311767577,469,100.0,1632,766500,785659.75,0.0007
-39580.263967240004,153400,0.0,2.9481902122497563,-7798.69775390625,153399,-7.495099544525146,469,100.0,1633,767000,1207835.875,0.0007
-39682.51416865,153500,0.0,2.9569292068481445,-8102.12451171875,153499,-7.503749370574951,469,100.0,1634,767500,1110543.125,0.0007
-39786.14158537,153600,0.0,2.9604783058166504,-6345.71337890625,153599,-7.505444526672362,469,100.0,1636,768000,887199.6875,0.0007
-39838.74543616,153700,0.0,2.9770896434783936,-5466.1015625,153699,-7.520188808441162,469,100.0,1637,768500,830543.6875,0.0007
-39940.931394890016,153800,0.0,2.9624452590942383,-7598.47998046875,153799,-7.508591651916504,469,100.0,1638,769000,996381.125,0.0007
-39983.241293989995,153900,0.0,2.9760303497314453,-5881.91943359375,153899,-7.518393039703369,469,100.0,1639,769500,880990.0,0.0007
-40006.773695089985,154000,-1.1920928955078125e-07,2.9811835289001465,-6086.25634765625,153999,-7.5236496925354,469,100.0,1640,770000,948771.1875,0.0007
-40059.14383785,154100,-1.1920928955078125e-07,2.9915122985839844,-6237.2998046875,154099,-7.534425258636475,469,100.0,1642,770500,1014917.5,0.0007
-40104.22391817,154200,-1.1920928955078125e-07,2.997316837310791,-4519.82421875,154199,-7.540144443511963,469,100.0,1643,771000,564526.6875,0.0007
-40135.67912628,154300,0.0,2.993927001953125,-7527.9453125,154299,-7.5382752418518075,469,100.0,1644,771500,1205218.875,0.0007
-40143.71541484,154400,0.0,3.0038051605224614,-8283.0927734375,154399,-7.550833225250244,469,100.0,1645,772000,1101817.75,0.0007
-40205.812882,154500,0.0,3.0126738548278813,-5300.95361328125,154499,-7.5575499534606925,469,100.0,1646,772500,632648.3125,0.0007
-40306.65661825,154600,-1.1920928955078125e-07,3.0210723876953125,-6837.82421875,154599,-7.566258430480957,469,100.0,1647,773000,1092768.625,0.0007
-40386.35596659,154700,0.0,2.999110698699951,-6254.2998046875,154699,-7.544808864593506,469,100.0,1649,773500,756141.125,0.0007
-40471.02783917,154800,7.748603820800781e-07,3.03442907333374,-7081.31005859375,154799,-7.579964637756348,468,100.0,1650,774000,891432.4375,0.0007
-40486.824337130005,154900,0.0,3.069072723388672,-6868.80615234375,154899,-7.6131629943847665,468,100.0,1651,774500,930488.0,0.0007
-40516.89583134,155000,0.0,3.0894193649291988,-6339.7412109375,154999,-7.6325297355651855,468,100.0,1652,775000,824825.0,0.0007
-40530.366225480015,155100,0.0,3.089261531829834,-6622.48828125,155099,-7.63045072555542,468,100.0,1653,775500,910324.625,0.0007
-40495.904728329995,155200,-1.1920928955078125e-07,3.1119706630706787,-5073.41015625,155199,-7.651137828826903,468,100.0,1655,776000,632175.4375,0.0007
-40499.58668622,155300,5.960464477539063e-08,3.133223295211792,-7080.6328125,155299,-7.673322200775146,468,100.0,1656,776500,1026495.9375,0.0007
-40509.20311543001,155400,0.0,3.123119354248047,-6590.8837890625,155399,-7.664775848388673,468,100.0,1657,777000,905218.625,0.0007
-40503.96512931,155500,0.0,3.1223745346069336,-5385.720703125,155499,-7.663041591644287,468,100.0,1658,777500,776813.6875,0.0007
-40483.651759659995,155600,1.1920928955078125e-07,3.153071403503418,-6341.22021484375,155599,-7.692896366119385,468,100.0,1659,778000,827602.6875,0.0007
-40491.48639052,155700,5.960464477539063e-08,3.128661155700684,-7548.96728515625,155699,-7.670119762420653,468,100.0,1660,778500,1167675.5,0.0007
-40463.539343600016,155800,0.0,3.1364963054656982,-5770.10400390625,155799,-7.675281047821045,468,100.0,1662,779000,848807.625,0.0007
-40464.48278452,155900,0.0,3.1373298168182373,-6773.36962890625,155899,-7.6768531799316415,468,100.0,1663,779500,964744.8125,0.0007
-40454.68651487,156000,0.0,3.1420352458953857,-6436.50537109375,155999,-7.680461406707764,468,100.0,1664,780000,932658.625,0.0007
-40437.00004751,156100,0.0,3.159081220626831,-5806.34130859375,156099,-7.693095684051514,468,100.0,1665,780500,955752.9375,0.0007
-40421.09860629,156200,0.0,3.1492812633514404,-7581.6650390625,156199,-7.688318729400635,468,100.0,1666,781000,1072041.875,0.0007
-40403.813960259984,156300,0.0,3.1865630149841313,-7433.66015625,156299,-7.7244391441345215,468,100.0,1668,781500,952945.5,0.0007
-40422.30365294,156400,5.960464477539063e-08,3.174269437789917,-8759.84765625,156399,-7.713444709777832,468,100.0,1669,782000,1091012.625,0.0007
-40351.22166257,156500,0.0,3.1814391613006587,-6374.89599609375,156499,-7.717343330383301,468,100.0,1670,782500,1011388.625,0.0007
-40309.34048415,156600,0.0,3.204672813415528,-6636.81103515625,156599,-7.74055814743042,468,100.0,1671,783000,904233.8125,0.0007
-40261.082356989995,156700,-2.384185791015625e-07,3.227846622467041,-6495.0654296875,156699,-7.763130187988281,468,100.0,1672,783500,841146.1875,0.0007
-40214.82358832,156800,0.0,3.2110784053802486,-6588.4423828125,156799,-7.7488646507263175,468,100.0,1673,784000,834313.6875,0.0007
-40147.10698554001,156900,0.0,3.1987414360046387,-6657.64599609375,156899,-7.734718322753906,468,100.0,1675,784500,1071646.25,0.0007
-40068.125773880005,157000,0.0,3.211048126220703,-4580.70556640625,156999,-7.747273445129394,468,100.0,1676,785000,499282.09375,0.0007
-40064.08709516998,157100,-1.1920928955078125e-07,3.215904712677002,-7725.29443359375,157099,-7.754347324371338,468,100.0,1677,785500,902969.6875,0.0007
-40080.7368507,157200,0.0,3.2400050163269043,-6968.66162109375,157199,-7.77370023727417,468,100.0,1678,786000,1010139.625,0.0007
-40087.92369434,157300,0.0,3.221080780029297,-7078.4501953125,157299,-7.757083415985107,468,100.0,1679,786500,942952.8125,0.0007
-40065.68978035,157400,0.0,3.20575213432312,-6948.8984375,157399,-7.745176792144775,468,100.0,1681,787000,767554.9375,0.0007
-40080.69792682,157500,0.0,3.21838903427124,-6726.69384765625,157499,-7.7546629905700675,468,100.0,1682,787500,1009377.0,0.0007
-40058.2203975,157600,0.0,3.2527947425842285,-7630.19873046875,157599,-7.788941383361816,468,100.0,1683,788000,1017085.6875,0.0007
-40021.821096660016,157700,0.0,3.250008583068848,-6105.97607421875,157699,-7.7844557762146,468,100.0,1684,788500,778061.8125,0.0007
-40011.04145532,157800,0.0,3.25128436088562,-8038.98779296875,157799,-7.786813259124756,468,100.0,1685,789000,1164378.375,0.0007
-39920.19685104,157900,0.0,3.27760648727417,-5190.6455078125,157899,-7.806395053863525,467,100.0,1686,789500,673948.1875,0.0007
-39835.78402087,158000,0.0,3.293010234832764,-6435.34423828125,157999,-7.8223509788513175,467,100.0,1688,790000,704080.8125,0.0007
-39725.87663076,158100,0.0,3.293018341064453,-7031.51123046875,158099,-7.82075834274292,467,100.0,1689,790500,943370.1875,0.0007
-39652.45903088,158200,-1.1920928955078125e-07,3.29022216796875,-5964.533203125,158199,-7.816693305969237,467,100.0,1690,791000,733207.9375,0.0007
-39564.83700602,158300,0.0,3.296741008758545,-6342.03466796875,158299,-7.82150411605835,467,100.0,1691,791500,1019408.9375,0.0007
-39400.04674351,158400,0.0,3.281960248947144,-6769.13916015625,158399,-7.810385227203369,467,100.0,1692,792000,886144.125,0.0007
-39304.656401700006,158500,0.0,3.2852816581726074,-3900.93798828125,158499,-7.8164801597595215,467,100.0,1694,792500,252278.53125,0.0007
-39098.13774621,158600,0.0,3.2829370498657227,-6279.58544921875,158599,-7.811103820800781,467,100.0,1695,793000,844174.0,0.0007
-38952.27012805,158700,0.0,3.2732224464416504,-3882.77734375,158699,-7.804885864257812,467,100.0,1696,793500,305562.8125,0.0007
-38805.73273213,158800,0.0,3.287595272064209,-5704.7646484375,158799,-7.817089080810548,467,100.0,1697,794000,732941.4375,0.0007
-38662.8720463,158900,-1.1920928955078125e-07,3.275465488433838,-5885.30078125,158899,-7.804661750793457,467,100.0,1698,794500,767371.25,0.0007
-38528.35939002,159000,0.0,3.285853385925293,-5646.138671875,158999,-7.8143858909606925,467,100.0,1699,795000,658087.0,0.0007
-38378.26336459,159100,0.0,3.30520248413086,-5889.216796875,159099,-7.831717014312744,467,100.0,1701,795500,695893.75,0.0007
-38209.15796351001,159200,-1.1920928955078125e-07,3.282355070114136,-6807.41748046875,159199,-7.8113746643066415,467,100.0,1702,796000,931439.8125,0.0007
-38020.794426249995,159300,0.0,3.2882506847381587,-1811.427734375,159299,-7.815597057342528,467,100.0,1703,796500,114618.453125,0.0007
-37899.996940399986,159400,-1.1920928955078125e-07,3.269148349761963,-6547.0185546875,159399,-7.7971129417419425,467,100.0,1704,797000,996215.0,0.0007
-37752.92203853,159500,0.0,3.2787013053894043,-4729.974609375,159499,-7.806430339813232,467,100.0,1705,797500,515733.84375,0.0007
-37639.38632666001,159600,0.0,3.262312889099121,-6452.04296875,159599,-7.794507026672362,467,100.0,1707,798000,870152.8125,0.0007
-37524.51572727,159700,0.0,3.260587215423584,-5515.97802734375,159699,-7.793717861175537,467,100.0,1708,798500,453911.21875,0.0007
-37384.71655094,159800,0.0,3.2668347358703613,-6371.34521484375,159799,-7.796737670898437,467,100.0,1709,799000,817332.8125,0.0007
-37264.13720384,159900,0.0,3.269587993621826,-7150.11865234375,159899,-7.799570560455322,467,100.0,1710,799500,990092.3125,0.0007
