time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,time/fps,time/episodes,train/learning_rate,train/n_updates,train/actor_loss
2115,323200,100.0,-5043.39097548,7051.676823730469,152,3232,0.001,323000,343.88087646484377
2118,323600,100.0,-5048.43335829,6175.723298645021,152,3236,0.001,323400,341.3839939880371
2120,324000,100.0,-5047.53348724,9705.635154876707,152,3240,0.001,323800,345.94879638671875
2123,324400,100.0,-5050.47573933,4372.1438551330575,152,3244,0.001,324200,347.6485169982911
2126,324800,100.0,-5049.42381487,9384.355811920166,152,3248,0.001,324600,351.57747650146484
2128,325200,100.0,-5050.36417773,7331.039714355469,152,3252,0.001,325000,372.04080276489265
2131,325600,100.0,-5050.7712618,8725.259487304687,152,3256,0.001,325400,369.74152725219733
2134,326000,100.0,-5047.17971376,9008.187827758791,152,3260,0.001,325800,374.5247744750977
2136,326400,100.0,-5045.76952233,9124.30706298828,152,3264,0.001,326200,358.4769140625
2139,326800,100.0,-5047.51317027,10929.223045501707,152,3268,0.001,326600,355.4828494262695
2141,327200,100.0,-5048.06666129,7280.337180175781,152,3272,0.001,327000,367.89357421875
2144,327600,100.0,-5044.05359884,4888.99936569214,152,3276,0.001,327400,353.52272262573234
2147,328000,100.0,-5044.60675894,9625.600548553466,152,3280,0.001,327800,362.1562222290039
2149,328400,100.0,-5044.12687949,8880.762841339112,152,3284,0.001,328200,368.8561080932617
2152,328800,100.0,-5045.8401276,7566.086512908935,152,3288,0.001,328600,367.27349029541017
2155,329200,100.0,-5045.75695506,9188.25730834961,152,3292,0.001,329000,365.25020599365234
2157,329600,100.0,-5044.46456854,8001.538711166382,152,3296,0.001,329400,359.3743586730957
2160,330000,100.0,-5045.11334621,8229.492631072999,152,3300,0.001,329800,361.45864349365235
2163,330400,100.0,-5045.00686801,8618.457978820801,152,3304,0.001,330200,358.52013427734374
2165,330800,100.0,-5043.96902682,11249.730585632324,152,3308,0.001,330600,338.42128036499025
2168,331200,100.0,-5043.88766437,6641.8742384338375,152,3312,0.001,331000,368.66657516479495
2170,331600,100.0,-5044.96091205,9816.560636978149,152,3316,0.001,331400,356.32530197143547
2173,332000,100.0,-5042.6486616,6370.105125274658,152,3320,0.001,331800,373.3705679321289
2176,332400,100.0,-5042.78071301,9480.132171325684,152,3324,0.001,332200,379.8404472351073
2178,332800,100.0,-5042.69967115,11388.047042694092,152,3328,0.001,332600,363.80002685546873
2181,333200,100.0,-5043.7983288899995,10966.637140655517,152,3332,0.001,333000,367.436609954834
2184,333600,100.0,-5039.83512144,8745.973505096435,152,3336,0.001,333400,353.7683192443848
2186,334000,100.0,-5039.69220339,6570.93214263916,152,3340,0.001,333800,368.9595657348633
2189,334400,100.0,-5036.6953393,11122.354779663086,152,3344,0.001,334200,351.01619857788086
2191,334800,100.0,-5041.27482344,9197.642451782227,152,3348,0.001,334600,345.644603881836
2194,335200,100.0,-5040.27107153,6503.747261657715,152,3352,0.001,335000,354.9867527770996
2197,335600,100.0,-5046.12186281,11810.26629837036,152,3356,0.001,335400,360.0771028137207
2199,336000,100.0,-5047.62176397,9091.030297546387,152,3360,0.001,335800,338.0485177612305
2202,336400,100.0,-5047.12747078,9283.197031784057,152,3364,0.001,336200,340.13896072387695
2205,336800,100.0,-5045.58440892,14666.497556762695,152,3368,0.001,336600,346.8722946166992
2207,337200,100.0,-5045.47333485,8907.224181518555,152,3372,0.001,337000,365.5715235900879
2210,337600,100.0,-5044.87916826,9037.297953033449,152,3376,0.001,337400,357.43523040771487
2212,338000,100.0,-5044.5824498599995,9674.204921569824,152,3380,0.001,337800,357.88432739257814
2215,338400,100.0,-5044.23897708,5739.634880676271,152,3384,0.001,338200,346.9491372680664
2218,338800,100.0,-5042.38786616,10571.048638916016,152,3388,0.001,338600,351.54540252685547
2220,339200,100.0,-5042.2268961,7472.285625762939,152,3392,0.001,339000,353.9885562133789
2223,339600,100.0,-5042.16592873,7929.919507598877,152,3396,0.001,339400,351.1593536376953
2226,340000,100.0,-5039.09726155,11794.146275024414,152,3400,0.001,339800,367.5020840454101
2228,340400,100.0,-5039.479831,6894.557158203125,152,3404,0.001,340200,357.5800914001465
2231,340800,100.0,-5040.70391842,7397.364517669676,152,3408,0.001,340600,347.2826268005371
2233,341200,100.0,-5040.39232836,10515.217028045654,152,3412,0.001,341000,349.91554779052734
2236,341600,100.0,-5040.38122201,9368.831219863892,152,3416,0.001,341400,330.1003121948242
2239,342000,100.0,-5041.33666315,8425.583694915771,152,3420,0.001,341800,343.58108612060545
2241,342400,100.0,-5044.29524481,6076.802868041992,152,3424,0.001,342200,343.45034805297854
2244,342800,100.0,-5043.6881657,8206.669158172608,152,3428,0.001,342600,355.1568328857422
2246,343200,100.0,-5043.68866811,7654.115787124634,152,3432,0.001,343000,342.8496864318848
2249,343600,100.0,-5043.39427471,12035.78072845459,152,3436,0.001,343400,347.32804016113283
2252,344000,100.0,-5043.81488088,8322.750313568115,152,3440,0.001,343800,336.69402603149416
2254,344400,100.0,-5044.40509505,10613.991912994383,152,3444,0.001,344200,343.59934158325194
2257,344800,100.0,-5039.86267489,6039.065879898071,152,3448,0.001,344600,348.7814227294922
2260,345200,100.0,-5040.47547135,8854.24572982788,152,3452,0.001,345000,357.0159196472168
2262,345600,100.0,-5035.43970415,7570.218278808594,152,3456,0.001,345400,342.70294372558595
2265,346000,100.0,-5035.96135689,9213.807431869509,152,3460,0.001,345800,354.7394091796875
2267,346400,100.0,-5037.93493992,6841.119841918945,152,3464,0.001,346200,344.581721496582
2270,346800,100.0,-5037.70333301,9865.77765777588,152,3468,0.001,346600,336.97964614868164
2273,347200,100.0,-5037.03539343,11246.977299041748,152,3472,0.001,347000,346.278875579834
2275,347600,100.0,-5037.83277711,11595.612002105712,152,3476,0.001,347400,344.0753146362305
2278,348000,100.0,-5039.10917197,9544.623117904664,152,3480,0.001,347800,333.13198669433586
2280,348400,100.0,-5041.18652375,6495.161946258545,152,3484,0.001,348200,337.7944206237793
2283,348800,100.0,-5042.49552458,8100.350323181152,152,3488,0.001,348600,343.03976318359383
2286,349200,100.0,-5045.81702844,8186.912766342163,152,3492,0.001,349000,337.09655731201167
2288,349600,100.0,-5046.47345005,6965.739519195557,152,3496,0.001,349400,355.71256103515617
2291,350000,100.0,-5046.21894026,10345.119265823365,152,3500,0.001,349800,343.3152822875976
2294,350400,100.0,-5046.23922355,7805.4108181762695,152,3504,0.001,350200,355.44509414672854
2296,350800,100.0,-5045.95116849,5663.822472991943,152,3508,0.001,350600,348.626891784668
2299,351200,100.0,-5047.06525081,11501.52271194458,152,3512,0.001,351000,339.25821334838867
2302,351600,100.0,-5046.80402387,6899.192521591187,152,3516,0.001,351400,343.1284056091309
2304,352000,100.0,-5045.39033715,9504.846619262697,152,3520,0.001,351800,339.51071502685545
2307,352400,100.0,-5043.26657647,10542.841496124267,152,3524,0.001,352200,353.16611419677736
2309,352800,100.0,-5043.17598799,7603.597311401367,152,3528,0.001,352600,347.73923278808587
2312,353200,100.0,-5043.25402046,5762.369036560059,152,3532,0.001,353000,343.8241259765625
2315,353600,100.0,-5043.71395927,10924.735064392087,152,3536,0.001,353400,347.18693252563475
2317,354000,100.0,-5043.47392413,10750.271713409424,152,3540,0.001,353800,343.85190155029295
2320,354400,100.0,-5042.5370521,9125.790808715821,152,3544,0.001,354200,330.9424696350098
2323,354800,100.0,-5044.63454032,11306.962977142332,152,3548,0.001,354600,329.34840866088865
2325,355200,100.0,-5046.12298481,8355.897615661619,152,3552,0.001,355000,339.94187393188474
2328,355600,100.0,-5045.40051637,14161.34913772583,152,3556,0.001,355400,333.50589584350587
2330,356000,100.0,-5043.83357463,9374.744255523681,152,3560,0.001,355800,337.9233958435059
2333,356400,100.0,-5041.80292287,6660.32584777832,152,3564,0.001,356200,342.5907606506348
2336,356800,100.0,-5041.57105412,7352.466540374756,152,3568,0.001,356600,316.92022010803225
2338,357200,100.0,-5041.59999102,6994.077082595825,152,3572,0.001,357000,317.1504069519043
2341,357600,100.0,-5043.85571955,10457.813906860352,152,3576,0.001,357400,312.7875162506104
2344,358000,100.0,-5042.17201253,9278.81525756836,152,3580,0.001,357800,310.77818939208987
2346,358400,100.0,-5040.21168682,6896.209101028442,152,3584,0.001,358200,312.9856253051758
2349,358800,100.0,-5039.05230196,5175.120517044067,152,3588,0.001,358600,322.6748539733887
2352,359200,100.0,-5035.87797826,7722.933544464111,152,3592,0.001,359000,316.9796675872803
2354,359600,100.0,-5037.38828528,10183.190500717164,152,3596,0.001,359400,323.44468856811517
2357,360000,100.0,-5037.01891537,6320.923510818481,152,3600,0.001,359800,337.30451507568364
2359,360400,100.0,-5036.82758373,9258.087295913696,152,3604,0.001,360200,328.1821644592285
2362,360800,100.0,-5036.19770014,8208.563744125366,152,3608,0.001,360600,311.267705078125
2365,361200,100.0,-5035.11553611,7589.290456695557,152,3612,0.001,361000,320.5279401397705
2367,361600,100.0,-5034.36689103,9819.806076965331,152,3616,0.001,361400,319.4077515411377
2370,362000,100.0,-5034.83391625,7228.22184463501,152,3620,0.001,361800,309.39862670898435
2373,362400,100.0,-5034.06588137,5483.010926208496,152,3624,0.001,362200,316.3846920013428
2375,362800,100.0,-5034.48213934,6927.674540557861,152,3628,0.001,362600,317.1326008605957
2378,363200,100.0,-5034.10200946,8678.517431030274,152,3632,0.001,363000,310.79599617004396
2380,363600,100.0,-5032.80488077,10144.077047729492,152,3636,0.001,363400,321.8744944000244
2383,364000,100.0,-5034.02763132,8519.352442779542,152,3640,0.001,363800,317.31328735351565
2386,364400,100.0,-5034.09493145,14211.306138000487,152,3644,0.001,364200,310.72406661987304
2388,364800,100.0,-5031.69691342,7028.891441116333,152,3648,0.001,364600,312.13250701904303
2391,365200,100.0,-5029.83894825,8046.763373260498,152,3652,0.001,365000,316.7210935974121
2394,365600,100.0,-5029.80615742,10225.691583099366,152,3656,0.001,365400,309.55503707885737
2396,366000,100.0,-5029.67166265,7085.978726501465,152,3660,0.001,365800,317.8815676116943
2399,366400,100.0,-5029.93155927,6375.673658599853,152,3664,0.001,366200,307.7880442810058
2402,366800,100.0,-5031.18133574,7755.6088327026355,152,3668,0.001,366600,294.19160346984864
2404,367200,100.0,-5031.29653654,8696.72574508667,152,3672,0.001,367000,299.97701942443854
2407,367600,100.0,-5027.93895475,10759.571335449218,152,3676,0.001,367400,293.31371154785154
2409,368000,100.0,-5029.07725625,8520.800616836548,152,3680,0.001,367800,322.9732278442383
2412,368400,100.0,-5028.65016297,5884.642455749512,152,3684,0.001,368200,324.5189164733887
2415,368800,100.0,-5029.15554357,7086.061812438965,152,3688,0.001,368600,323.11542724609376
2417,369200,100.0,-5029.64197647,6456.934557647705,152,3692,0.001,369000,323.4468444824218
2420,369600,100.0,-5028.27706738,10223.184786987304,152,3696,0.001,369400,320.99356849670414
2423,370000,100.0,-5029.80587438,3899.175873794556,152,3700,0.001,369800,326.22920745849615
2425,370400,100.0,-5028.77110092,8159.688436126709,152,3704,0.001,370200,323.17063919067385
2428,370800,100.0,-5029.20515595,7302.476995391846,152,3708,0.001,370600,313.61320571899415
2430,371200,100.0,-5029.35651933,6767.142991790772,152,3712,0.001,371000,322.3646514892578
2433,371600,100.0,-5029.22996909,8340.237533187867,152,3716,0.001,371400,312.74588768005367
2436,372000,100.0,-5029.4411718,9480.92928817749,152,3720,0.001,371800,319.6703269195557
2438,372400,100.0,-5029.47747942,8348.564328460694,152,3724,0.001,372200,310.4453437805176
2441,372800,100.0,-5030.50710261,7341.126941604614,152,3728,0.001,372600,325.64523101806634
2443,373200,100.0,-5030.10019713,8420.902713165284,152,3732,0.001,373000,307.3229508972168
2446,373600,100.0,-5029.98881033,5825.827987518311,152,3736,0.001,373400,312.52473175048834
2449,374000,100.0,-5028.85758663,7981.730827331543,152,3740,0.001,373800,303.21133453369134
2451,374400,100.0,-5030.40062184,8175.051837234497,152,3744,0.001,374200,321.01719696044916
2454,374800,100.0,-5031.22615665,8532.862245178223,152,3748,0.001,374600,311.58754875183104
2457,375200,100.0,-5030.832348,8327.170507659912,152,3752,0.001,375000,301.7197205352783
2459,375600,100.0,-5030.13991572,9293.863993988038,152,3756,0.001,375400,308.95443145751955
2462,376000,100.0,-5030.92954798,8212.493513946532,152,3760,0.001,375800,306.22233871459963
2464,376400,100.0,-5031.65892516,7916.629134368896,152,3764,0.001,376200,298.77913909912115
2467,376800,100.0,-5030.31841449,5713.621139450073,152,3768,0.001,376600,297.28054962158205
2470,377200,100.0,-5031.38218665,7180.113874588013,152,3772,0.001,377000,299.5504423522949
2472,377600,100.0,-5032.6664145,7014.986019592285,152,3776,0.001,377400,300.03307830810553
2475,378000,100.0,-5031.58744994,6096.998494644166,152,3780,0.001,377800,305.3282829284668
2478,378400,100.0,-5032.89962445,7958.102988739014,152,3784,0.001,378200,307.96047409057616
2480,378800,100.0,-5033.01054094,4408.042250518799,152,3788,0.001,378600,322.08562881469726
2483,379200,100.0,-5032.74614921,5513.5930002594,152,3792,0.001,379000,299.2913105773925
2485,379600,100.0,-5032.16405753,6017.546001739502,152,3796,0.001,379400,322.41483917236326
2488,380000,100.0,-5032.05308419,4956.568508453369,152,3800,0.001,379800,301.03017333984377
2491,380400,100.0,-5032.66717855,14462.759025650024,152,3804,0.001,380200,291.60789810180665
2493,380800,100.0,-5032.43280553,10558.343427963255,152,3808,0.001,380600,288.12872062683107
2496,381200,100.0,-5032.44754314,9346.920881042479,152,3812,0.001,381000,303.19887283325187
2499,381600,100.0,-5032.56668956,5262.257417678833,152,3816,0.001,381400,305.94363975524897
2501,382000,100.0,-5032.33554427,7442.6114038085925,152,3820,0.001,381800,301.8678015136718
2504,382400,100.0,-5031.86717578,6587.347346572876,152,3824,0.001,382200,291.60742462158197
2506,382800,100.0,-5032.4833947,9816.802233581542,152,3828,0.001,382600,288.1609982299805
2509,383200,100.0,-5032.72677403,10012.999926757813,152,3832,0.001,383000,277.30151802062994
2512,383600,100.0,-5033.10722739,4314.239949417114,152,3836,0.001,383400,283.2108657073975
2514,384000,100.0,-5032.93165693,5910.393693618775,152,3840,0.001,383800,277.78058563232423
2517,384400,100.0,-5031.82908132,6490.465816574097,152,3844,0.001,384200,274.5087777709961
2520,384800,100.0,-5035.71255353,5042.559465560913,152,3848,0.001,384600,269.56316047668463
2522,385200,100.0,-5036.50083628,3189.0776415252685,152,3852,0.001,385000,278.1777449798584
2525,385600,100.0,-5039.12716217,8621.284887771606,152,3856,0.001,385400,274.7276735687256
2528,386000,100.0,-5038.3928152,7733.627857971192,152,3860,0.001,385800,267.93345186233523
2530,386400,100.0,-5037.79782607,10362.642414398191,152,3864,0.001,386200,264.70381942749026
2533,386800,100.0,-5040.85739045,7553.161567611694,152,3868,0.001,386600,264.98278030395505
2535,387200,100.0,-5040.25962135,7399.340997695923,152,3872,0.001,387000,262.54817481994627
2538,387600,100.0,-5040.73500978,9203.66956161499,152,3876,0.001,387400,248.22045417785645
2541,388000,100.0,-5041.10924213,4458.893369369507,152,3880,0.001,387800,244.24332595825194
2543,388400,100.0,-5039.70977258,8784.5623097229,152,3884,0.001,388200,258.82653266906743
2546,388800,100.0,-5039.8132461,7982.022628479004,152,3888,0.001,388600,255.17012756347657
2549,389200,100.0,-5041.06456849,6054.723922424317,152,3892,0.001,389000,264.75930946350104
2551,389600,100.0,-5044.57333554,8833.648642120359,152,3896,0.001,389400,264.39825386047363
2554,390000,100.0,-5043.9669939,13218.554028320312,152,3900,0.001,389800,241.8025050354004
2557,390400,100.0,-5044.51507145,6253.139446868897,152,3904,0.001,390200,243.46599899291996
2559,390800,100.0,-5044.77405035,9227.019918289185,152,3908,0.001,390600,228.27119621276856
2562,391200,100.0,-5044.7541925,6957.868899230957,152,3912,0.001,391000,228.88013889312745
2564,391600,100.0,-5044.40186945,5545.776971588135,152,3916,0.001,391400,228.1789321899414
2567,392000,100.0,-5044.26114813,4532.489602584839,152,3920,0.001,391800,228.99908393859863
2570,392400,100.0,-5045.62041775,5259.068770599365,152,3924,0.001,392200,224.2643497848511
2572,392800,100.0,-5045.32287976,8219.888614501953,152,3928,0.001,392600,232.6050075531006
2575,393200,100.0,-5044.94416499,7032.958021087647,152,3932,0.001,393000,233.9308351135254
2578,393600,100.0,-5045.68820443,10090.099331817626,152,3936,0.001,393400,246.18644081115727
2580,394000,100.0,-5046.73022886,6364.395122680664,152,3940,0.001,393800,225.01673599243165
2583,394400,100.0,-5046.986504,6129.100042953492,152,3944,0.001,394200,219.21509574890138
2585,394800,100.0,-5043.41040578,6226.761848449707,152,3948,0.001,394600,227.4613005447388
2588,395200,100.0,-5044.04907568,5956.050103912354,152,3952,0.001,395000,233.74156757354737
2591,395600,100.0,-5043.73099595,7956.884443969727,152,3956,0.001,395400,236.223747215271
2593,396000,100.0,-5044.58464459,7159.417583465576,152,3960,0.001,395800,219.6611269378662
2596,396400,100.0,-5047.01074526,25614.519336395264,152,3964,0.001,396200,222.24453060150142
2598,396800,100.0,-5045.08876759,8554.403172607423,152,3968,0.001,396600,227.9338725471497
2601,397200,100.0,-5047.09129726,7844.373973693848,152,3972,0.001,397000,214.5580795288086
2604,397600,100.0,-5048.36748899,5739.363329391479,152,3976,0.001,397400,208.2180648803711
2606,398000,100.0,-5053.94824117,9091.402249908448,152,3980,0.001,397800,219.6566544342041
2609,398400,100.0,-5054.42609773,5726.65669128418,152,3984,0.001,398200,218.87217674255368
2612,398800,100.0,-5055.18196666,8649.969709320068,152,3988,0.001,398600,211.55131851673127
